"filename", "language", "XML", "JSON with Comments", "JSON", "TypeScript", "Properties", "TypeScript JSX", "Markdown", "CSS", "JavaScript", "C#", "YAML", "comment", "blank", "total"
"/Users/nilson/Desktop/FinTrack/api/obj/project.assets.json", "JSON", 0, 0, 3940, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3940
"/Users/nilson/Desktop/FinTrack/api/obj/project.packagespec.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/nilson/Desktop/FinTrack/client/.env", "Properties", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/nilson/Desktop/FinTrack/client/.eslintrc.json", "JSON with Comments", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/nilson/Desktop/FinTrack/client/README.md", "Markdown", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 14, 37
"/Users/nilson/Desktop/FinTrack/client/actions/portfolioActions.ts", "TypeScript", 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 11, 68
"/Users/nilson/Desktop/FinTrack/client/app/company/[ticker]/balancesheet/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 5, 76
"/Users/nilson/Desktop/FinTrack/client/app/company/[ticker]/cashflow/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 4, 56
"/Users/nilson/Desktop/FinTrack/client/app/company/[ticker]/incomestatement/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 4, 75
"/Users/nilson/Desktop/FinTrack/client/app/company/[ticker]/layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 3, 25
"/Users/nilson/Desktop/FinTrack/client/app/company/[ticker]/profile/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 7, 88
"/Users/nilson/Desktop/FinTrack/client/app/home/layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 3, 22
"/Users/nilson/Desktop/FinTrack/client/app/home/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 4, 18
"/Users/nilson/Desktop/FinTrack/client/app/layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 3, 33
"/Users/nilson/Desktop/FinTrack/client/app/login/layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 2, 13
"/Users/nilson/Desktop/FinTrack/client/app/login/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 7, 135
"/Users/nilson/Desktop/FinTrack/client/app/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 2, 23
"/Users/nilson/Desktop/FinTrack/client/app/portfolio/layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 2, 17
"/Users/nilson/Desktop/FinTrack/client/app/portfolio/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 3, 23
"/Users/nilson/Desktop/FinTrack/client/app/register/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 6, 115
"/Users/nilson/Desktop/FinTrack/client/components.json", "JSON", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17
"/Users/nilson/Desktop/FinTrack/client/components/Brand/Brand.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 1, 13
"/Users/nilson/Desktop/FinTrack/client/components/CardDashboard/CardDashboard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 7, 47
"/Users/nilson/Desktop/FinTrack/client/components/FAQs/FAQs.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 2, 61
"/Users/nilson/Desktop/FinTrack/client/components/Footer/Footer.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 3, 56
"/Users/nilson/Desktop/FinTrack/client/components/Hero/Hero.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 1, 31
"/Users/nilson/Desktop/FinTrack/client/components/Portfolio/PortfolioStockCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 3, 43
"/Users/nilson/Desktop/FinTrack/client/components/Portfolio/PortfolioStocksTable.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 6, 99
"/Users/nilson/Desktop/FinTrack/client/components/Portfolio/PortfolioStocksWrapper.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 10, 60
"/Users/nilson/Desktop/FinTrack/client/components/Portfolio/StockListSimple.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 3, 57
"/Users/nilson/Desktop/FinTrack/client/components/Portfolio/StockPriceChart.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 10, 88
"/Users/nilson/Desktop/FinTrack/client/components/Pricing/PricingSection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 132, 0, 0, 0, 0, 0, 0, 4, 136
"/Users/nilson/Desktop/FinTrack/client/components/Search/SearchCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 5, 54
"/Users/nilson/Desktop/FinTrack/client/components/Search/SearchResultList.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 4, 25
"/Users/nilson/Desktop/FinTrack/client/components/Search/SearchStocks.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 3, 30
"/Users/nilson/Desktop/FinTrack/client/components/Search/SearchWrapper.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 5, 35
